_id,annee,cumul_periode,rss,region,nom_etablissement,nom_installation,no_permis_installation,nb_visites_total,nb_usagers_75ans_et_plus_total,nb_usagers_sante_mentale_total,dms_total,nb_usagers_pec_total,delai_pec_total,nb_visites_ambulatoire,nb_usagers_75ans_et_plus_amb,nb_usagers_sante_mentale_amb,dms_ambulatoire,nb_usagers_pec_ambulatoire,delai_pec_ambulatoire,nb_visites_sur_civiere,nb_usagers_sur_civiere_plus_24h,nb_usagers_sur_civiere_plus_48h,dms_sur_civiere,nb_usagers_pec_sur_civiere,delai_pec_sur_civiere,nb_usagers_75ans_et_plus_civ,nb_usagers_sante_mentale_civ
471,2024-2025,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,4281,763,132,5.4293005918,3287,2.328118345,3432,462,64,3.4109384713,2443,2.6290417065,849,112,15,13.588333333,844,1.4570807004,301,68
472,2024-2025,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,6224,821,127,2.7968826317,5117,1.4910591058,5083,478,73,2.1980330951,4005,1.6987490637,1141,14,1,5.4646759665,1112,0.7430390687,343,54
473,2024-2025,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,6880,937,151,4.289606468,5559,2.0533670125,5570,529,82,3.293414223,4273,2.3307932236,1310,58,11,8.5253246395,1286,1.131561258,408,69
474,2024-2025,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,5412,676,74,4.2132987908,3997,2.1655791149,4568,408,45,3.3211268,3172,2.3904171045,844,42,7,9.0420211295,825,1.3011111111,268,29
475,2024-2025,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,4965,929,137,5.103296632,4017,2.0155518906,4108,607,78,3.4708110868,3162,2.2966033277,857,106,14,12.928559899,855,0.9761546459,322,59
476,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX AVELLIN-DALCOURT,51233583,7239,1083,182,4.9235495234,5793,2.9416530007,6122,624,100,4.1542356347,4686,3.3077447005,1117,46,5,9.1399681687,1107,1.3919640169,459,82
477,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHRIST-ROI,51246338,7535,887,207,5.0225986139,6154,3.2549719243,6092,418,125,4.1696612588,4759,3.5431763793,1443,63,7,8.623495611,1395,2.2717712067,469,82
478,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORTIERVILLE,51219160,4653,521,81,2.7661974353,3744,2.0651308761,4296,467,75,2.6650779795,3388,2.1499426079,357,0,0,3.9830298786,356,1.2579900125,54,6
479,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU HAUT-SAINT-MAURICE,51219731,4246,635,239,6.1549612053,3687,2.8156507097,3196,378,112,4.3518795195,2656,3.0715947122,1050,86,3,11.643198413,1031,2.1563032116,257,127
480,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,HÔPITAL DU CENTRE-DE-LA-MAURICIE,51220051,11734,2250,783,6.9934622559,9491,2.995243886,7268,669,166,4.8964979667,5051,4.3140530478,4466,277,11,10.406076778,4440,1.4949499499,1581,617
481,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,HÔPITAL SAINTE-CROIX,51228781,13948,2193,843,7.8651230364,10181,3.8401097087,8003,649,230,5.8893505213,4435,5.2171235751,5945,373,0,10.524855154,5746,2.7772735623,1544,613
482,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,HÔTEL-DIEU D'ARTHABASKA,51228039,12592,2414,677,6.0820768036,10315,2.6177905693,7365,847,122,4.5177817379,5214,3.4627749009,5227,184,1,8.2862155368,5101,1.7540877061,1567,555
483,2024-2025,4,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,PAVILLON SAINTE-MARIE,51220168,20139,4775,1126,9.7288981164,15674,3.3551325266,10945,1203,285,5.3989643927,6563,4.8400678467,9194,1711,103,14.883468989,9111,2.2854771095,3572,841
484,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MRC DE COATICOOK,51247617,6981,563,201,3.0522125531,5662,2.2550860513,5856,386,164,2.9320582878,4567,2.4391343089,1125,0,0,3.6776555556,1095,1.4874619482,177,37
485,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MEMPHRÉMAGOG,51219046,8229,1685,278,6.8917755296,6297,4.1211019798,6027,810,126,5.2606686577,4166,4.7766609324,2202,255,29,11.356208371,2131,2.8395165285,875,152
486,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES SOURCES,51247583,6050,806,192,5.1842426538,5001,3.5941370059,5270,556,141,4.5905718954,4238,3.8513613602,780,43,4,9.1953258547,763,2.16541248,250,51
487,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU GRANIT,51223832,5229,878,133,5.0033499076,4494,2.9550715769,4232,542,72,4.0963111741,3506,3.1906929391,997,32,0,8.8534882425,988,2.1189496176,336,61
488,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔPITAL FLEURIMONT,51216687,15074,2208,347,8.7644885233,12831,3.0047203388,7732,442,117,6.7693869633,5491,5.3221362229,7342,678,13,10.865567965,7340,1.2710785649,1766,230
489,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔTEL-DIEU DE SHERBROOKE,51216695,15388,3290,1822,10.991101291,13040,3.4480483129,7765,874,450,6.9160742649,5431,5.3752040754,7623,1166,278,15.142037256,7609,2.0725215753,2416,1372
490,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL BROME-MISSISQUOI-PERKINS,51229185,9846,1619,332,9.3924774866,7855,4.5455405262,6767,510,123,6.027449592,4823,5.265850842,3079,814,50,16.78810716,3032,3.399743477,1109,209
491,2024-2025,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL DE GRANBY,51228120,12446,2078,715,12.144837922,9345,5.6623804173,8658,804,256,8.3587236596,5580,7.254472272,3788,1334,182,20.798527807,3765,3.3027861148,1274,459
492,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,51236297,25646,3740,2069,12.020514852,18758,3.0085919045,15289,1049,682,7.2535889274,8478,4.8915197832,10357,3216,363,19.057449336,10280,1.4557258971,2691,1387
493,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,CHU SAINTE-JUSTINE,51222800,25213,1,645,4.4316536994,22490,1.4555345092,16409,0,238,3.5722465991,13861,1.8111545183,8804,69,3,6.033426883,8629,0.8842923089,1,407
494,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL DE LACHINE,51228310,6595,976,202,10.009692107,5530,3.2323834639,5055,451,88,5.3011803495,4002,3.4487860237,1540,522,246,25.465229076,1528,2.6656013671,525,114
495,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL GÉNÉRAL DE MONTRÉAL,51248219,11202,1628,1438,15.800895624,9707,1.6969797569,4536,348,278,5.2632149593,3108,2.4543689225,6666,1847,871,22.971450603,6599,1.3402642656,1280,1160
496,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL ROYAL VICTORIA,51223295,15495,2571,350,17.261078502,11667,4.5750255945,9310,634,145,9.1225509309,5602,6.4429864334,6185,2663,1224,29.511634959,6065,2.8496642393,1937,205
497,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,L'HÔPITAL DE MONTRÉAL POUR ENFANTS,51223279,23622,6,714,5.1158734442,22155,1.4347440382,18371,1,205,4.2300174944,16918,1.6130914148,5251,124,8,8.2151040014,5237,0.8585972143,5,509
498,2024-2025,4,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,INSTITUT DE CARDIOLOGIE DE MONTRÉAL,51248201,6534,1795,144,7.5104861324,6339,1.6143510631,4278,895,127,3.6946900161,4083,1.8880973277,2256,387,24,14.746291002,2256,1.1189140071,900,17
499,2024-2025,4,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL JUIF,51248250,31516,5861,1654,10.911958952,26914,2.6751271333,10740,636,158,3.8283004862,6743,3.1225014006,20776,3283,975,14.573803962,20171,2.525573582,5225,1496
500,2024-2025,4,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE VERDUN,51218097,14518,2536,847,8.8776888078,12211,2.4718212859,9644,853,289,4.7745270519,7355,3.2307589319,4874,1257,87,16.996460243,4856,1.3223183233,1683,558
501,2024-2025,4,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL NOTRE-DAME,51236313,12617,1781,1865,11.331168375,10562,2.2036559259,7666,352,755,5.9162805824,5632,3.0959674874,4951,1400,228,19.715440203,4930,1.1842849899,1429,1110
502,2024-2025,4,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL MAISONNEUVE-ROSEMONT,12934659,22972,4070,1372,11.296037652,16243,3.4514696929,13907,1092,321,5.1781782755,7259,4.9157176532,9065,2982,784,20.681704541,8984,2.2683690759,2978,1051
503,2024-2025,4,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL SANTA CABRINI,51235919,12116,3029,440,13.154620039,9304,3.3055877998,6923,743,163,5.6272848556,4138,4.8783141346,5193,1896,626,23.189617434,5166,2.0458236547,2286,277
504,2024-2025,4,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL,51235307,1639,75,1635,12.071529049,1588,1.3040757067,796,27,793,3.3465487158,745,1.3647222222,843,243,67,20.310063266,843,1.2504794385,48,842
505,2024-2025,4,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DU SACRÉ-COEUR-DE-MONTRÉAL,12475976,22214,4248,1006,11.697952793,16995,3.3694383642,14876,1310,395,6.6050837105,9677,4.7715463355,7338,2824,720,22.022499054,7318,1.5153527072,2938,611
506,2024-2025,4,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL EN SANTÉ MENTALE ALBERT-PRÉVOST,51848752,1120,53,1115,21.849339782,1101,0.4124364214,477,32,472,4.4499475891,458,0.5807987627,643,400,169,34.75682046,643,0.2925142561,21,643
507,2024-2025,4,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL FLEURY,51228492,10568,1822,266,9.0160880068,7809,3.5813841935,7700,705,115,5.5001387085,4952,4.4755811344,2868,871,53,18.455700837,2857,2.0314845603,1117,151
508,2024-2025,4,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL JEAN-TALON,51228500,14249,1829,1114,7.5957574021,10194,3.4003899353,10635,582,378,5.1283662435,6597,4.4080611136,3614,699,14,14.856605485,3597,1.5522924196,1247,736
509,2024-2025,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,CENTRE HOSPITALIER DE ST. MARY,51248243,11632,2400,814,9.9143775313,10393,2.6708448261,7258,740,284,5.9183215073,6025,3.4108625173,4374,899,54,16.545235927,4368,1.6501015593,1660,530
510,2024-2025,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE LASALLE,51224392,9382,1436,300,9.4612425685,7643,3.5408062207,7177,624,106,5.8118089421,5451,4.2039541674,2205,719,234,21.339693878,2192,1.8917097526,812,194
511,2024-2025,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DOUGLAS,51235190,2105,53,2042,13.297979678,1948,2.2073437144,1062,22,1004,4.0759533898,906,2.2975441501,1043,352,81,22.688000692,1042,2.1289160802,31,1038
512,2024-2025,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL DU LAKESHORE,51228278,13032,3072,796,13.096581811,10604,2.8408409824,7812,816,107,7.0128685569,5409,3.7359239231,5220,1848,475,22.201173372,5195,1.9088864827,2256,689
513,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MANSFIELD-ET-PONTEFRACT,51245058,3214,391,81,3.4820404653,2995,1.5724271935,3127,369,80,3.3353213943,2908,1.5723090517,87,2,0,8.7554948914,87,1.5763761175,22,1
514,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CLSC ET CENTRE D'HÉBERGEMENT DE LA PETITE-NATION,51219491,3542,484,132,3.350396198,3016,1.7412451186,3222,388,124,3.2328152804,2696,1.8436063716,320,0,0,4.5342890625,320,0.8788515625,96,8
515,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE GATINEAU,51221703,12748,1777,1589,12.989691629,8203,5.9639958281,7733,572,401,7.1612148871,3489,6.5215002707,5015,1462,446,21.977051678,4714,5.5513668505,1205,1188
516,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE HULL,51221711,11621,2348,389,13.020126184,7863,5.3618255684,7336,707,246,7.4130400688,3695,6.3680648775,4285,1520,495,22.619562297,4168,4.4697780044,1641,143
517,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE MANIWAKI,51221893,4631,660,261,6.8685625855,3957,2.6284223458,3464,365,148,3.7596405889,2811,2.7444957311,1167,252,89,16.096759497,1146,2.3437083091,295,113
518,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DE PAPINEAU,51228823,7877,1007,403,8.4473750229,5866,3.9651670171,5691,411,160,4.4533610086,3722,4.2397699116,2186,577,140,18.84533191,2144,3.4884543429,596,243
519,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DU PONTIAC,51219459,4018,490,140,5.8920439273,3671,2.3798185478,3440,384,95,4.6502576712,3095,2.4657920481,578,75,25,13.282605729,576,1.9178602431,106,45
520,2024-2025,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD MÉMORIAL DE WAKEFIELD / WAKEFIELD MEMORIAL HOSPITAL,51228799,5467,481,144,5.8278184765,4547,3.3410783056,4807,314,93,4.6380268359,3896,3.4974274184,660,121,14,14.493467593,651,2.4053853047,167,51
521,2024-2025,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA SARRE,51247559,6185,766,324,5.8361171293,5445,2.780100653,5072,465,234,4.8573203098,4351,2.9410719758,1113,126,13,10.296546122,1094,2.1398938655,301,90
522,2024-2025,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TÉMISCAMING-KIPAWA,51247476,1789,155,132,2.4818261288,1698,0.9312501636,1669,123,118,1.9790653086,1578,0.9630240459,120,5,0,9.4743912037,120,0.5134236111,32,14
523,2024-2025,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE VILLE-MARIE,51247542,3829,541,173,4.6852588433,3294,2.5217084936,3202,346,114,3.8705269276,2675,2.6237464174,627,12,2,8.8459790891,619,2.0807530066,195,59
524,2024-2025,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL D'AMOS,51228906,8544,900,345,4.6032735448,7727,1.9872163985,6518,407,269,3.3235586922,5724,2.2077140112,2026,120,7,8.7203423549,2003,1.3570974094,493,76
525,2024-2025,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE ROUYN-NORANDA,51228922,9410,1236,491,7.0517091451,7194,4.0696548435,7594,612,334,6.1961023323,5398,4.6370266251,1816,128,1,10.629615608,1796,2.3643804133,624,157
526,2024-2025,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE VAL-D'OR,51225589,9272,1099,638,7.5182523248,7575,3.9999112945,7661,644,462,5.829380049,5975,4.5138168759,1611,354,61,15.549568591,1600,2.0807951389,455,176
527,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FERMONT,51245108,2028,18,144,5.5938146504,1786,2.0792422546,1918,15,134,5.6112392828,1677,2.1303548002,110,0,0,5.2899924242,109,1.2928593272,3,10
528,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORESTVILLE,51218741,3689,561,208,3.9974442788,2986,2.2669299323,3189,419,163,3.3935911641,2531,2.4844809913,500,23,6,7.8488194444,455,1.0567722833,142,45
529,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA BASSE-CÔTE-NORD,51245140,1233,180,43,2.7250777237,1204,0.8698232743,991,124,36,2.4752758157,962,0.8898221298,242,1,0,3.7480268595,242,0.7903236915,56,7
530,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MINGANIE,51245116,4558,488,138,3.1195872946,2347,2.5592793401,3283,366,44,1.7148191864,1108,2.6840861913,1275,44,2,6.736727451,1239,2.4476683705,122,94
531,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE PORT-CARTIER,51245132,4898,461,200,5.9040757565,4115,3.1630596733,4481,357,170,4.783278658,3703,3.328563177,417,99,35,17.947940981,412,1.6755366775,104,30
532,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES ESCOUMINS,51218733,3491,502,128,4.0994269391,3037,1.9183352541,3081,350,111,3.4135764903,2637,1.9934366705,410,22,0,9.2533421409,400,1.4232291667,152,17
533,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CLSC ET HÔPITAL LE ROYER,51228765,7659,1138,455,9.4242484151,6600,3.9975897727,5737,510,243,5.9289534794,4684,4.6072165291,1922,511,222,19.857394641,1916,2.5072496231,628,212
534,2024-2025,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,HÔPITAL ET CLSC DE SEPT-ÎLES,51232023,7108,890,573,8.5833081661,5405,4.5255822284,4871,367,240,5.8456443464,3241,5.0507016867,2237,342,63,14.544488526,2164,3.7391163483,523,333
535,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC DES ÎLES,HÔPITAL DE L'ARCHIPEL,51227783,5578,840,164,4.7554392753,4864,1.9865636422,4540,563,88,3.4555234337,3838,2.0937957414,1038,97,13,10.441005673,1026,1.5854361598,277,76
536,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE GRANDE-VALLÉE,51247732,2422,509,60,2.1516098954,1814,1.2054670464,2290,453,56,1.8651948083,1693,1.2409301372,132,7,3,7.1204776936,121,0.7092768595,56,4
537,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CLSC ET CENTRE DE SERVICES AMBULATOIRES DE MURDOCHVILLE,51221307,681,103,28,3.6973776309,666,2.2857766099,669,97,28,3.6495295632,654,2.3078920319,12,1,0,6.3649074074,12,1.0804861111,6,0
538,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CLSC ET CENTRE DE SERVICES AMBULATOIRES DE PASPÉBIAC,51220978,4577,813,163,4.0032667565,4276,1.9213557582,3292,477,121,3.1583516437,3015,2.0293769117,1285,45,5,6.1678274968,1261,1.663081549,336,42
539,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL DE CHANDLER,51227775,5630,967,214,5.1850368068,4807,2.4001954904,4843,630,167,4.2660253631,4027,2.5915103606,787,41,0,10.840402019,780,1.4124711538,337,47
540,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL DE GASPÉ,51220903,4657,727,184,5.3275306587,3966,1.6776027484,3644,421,103,3.6416556897,2979,1.9456676364,1013,103,3,11.392020676,987,0.8685193628,306,81
541,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL ET CLSC DE SAINTE-ANNE-DES-MONTS,51247799,4737,840,187,4.7720691718,4284,2.0209173021,3770,499,118,3.0573916888,3330,2.1353871371,967,106,20,11.457006205,954,1.6213527836,341,69
542,2024-2025,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL ET GROUPE DE MÉDECINE DE FAMILLE UNIVERSITAIRE DE MARIA,51227908,5992,1071,295,6.3959715732,5431,2.2997216085,4488,549,133,4.1280863166,3934,2.5656346382,1504,233,32,13.163437685,1497,1.6009227715,522,162
543,2024-2025,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,CHSLD ET HÔPITAL PAUL-GILBERT,51245199,13874,1201,155,2.7746179705,10811,2.213241837,13857,1196,155,2.7745160689,10794,2.2161370514,17,0,0,2.8576797386,17,0.3749509804,5,0
544,2024-2025,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE MONTMAGNY,51245223,12067,1861,371,4.3283896854,11195,1.5344489852,9616,1046,207,2.5941378663,8748,1.7747836331,2451,260,13,11.132373974,2447,0.6752550742,815,164
545,2024-2025,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE SAINT-GEORGES,51228971,14622,2789,694,6.3791130944,12187,2.5491761485,10286,1176,325,4.2038548891,7866,3.2426423849,4336,418,23,11.539331245,4321,1.2867819306,1613,369
546,2024-2025,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE THETFORD,51245231,13867,2385,445,6.1472110045,12335,2.3742051074,11152,1322,231,4.4022683276,9624,2.70645588,2715,429,24,13.314651422,2711,1.1947209927,1063,214
547,2024-2025,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔTEL-DIEU DE LÉVIS,51227569,25425,5150,1682,8.8524705561,22473,1.758510991,17491,2074,769,3.8683926813,14544,2.2825485309,7934,2187,816,19.840182443,7929,0.7972798167,3076,913
548,2024-2025,4,13,Laval,SANTÉ QUÉBEC LAVAL,HÔPITAL DE LA CITÉ-DE-LA-SANTÉ,51228757,30184,5850,2007,10.094328204,23626,3.6052236119,18820,1816,416,6.2638073267,12305,4.6793531085,11364,2396,160,16.438080659,11321,2.4377328024,4034,1591
549,2024-2025,4,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,HÔPITAL DE LANAUDIÈRE ET CENTRE D'HÉBERGEMENT PARPHILIA-FERLAND,51244945,23923,4373,1678,9.2454004631,19245,2.6129232701,15233,1320,1135,5.4081297184,10604,3.523540907,8690,2072,236,15.971884382,8641,1.4954380923,3053,543
