_id,annee,cumul_periode,rss,region,nom_etablissement,nom_installation,no_permis_installation,nb_visites_total,nb_usagers_75ans_et_plus_total,nb_usagers_sante_mentale_total,dms_total,nb_usagers_pec_total,delai_pec_total,nb_visites_ambulatoire,nb_usagers_75ans_et_plus_amb,nb_usagers_sante_mentale_amb,dms_ambulatoire,nb_usagers_pec_ambulatoire,delai_pec_ambulatoire,nb_visites_sur_civiere,nb_usagers_sur_civiere_plus_24h,nb_usagers_sur_civiere_plus_48h,dms_sur_civiere,nb_usagers_pec_sur_civiere,delai_pec_sur_civiere,nb_usagers_75ans_et_plus_civ,nb_usagers_sante_mentale_civ
111,2023-2024,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,Total établissement,,86402,15047,6702,8.7165033474,73090,1.9121310485,50479,4611,2068,4.1571526994,37347,2.5634179675,35923,6452,1358,15.123302929,35743,1.2316170299,10436,4634
112,2023-2024,5,03,Capitale-Nationale,SANTÉ QUÉBEC - INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,Total établissement,,10651,3594,259,7.8634927341,10077,1.955212227,5562,1289,153,3.9679237085,5002,2.5066889911,5089,526,2,12.121137639,5075,1.411668035,2305,106
113,2023-2024,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,Total établissement,,44348,5523,866,3.8440039448,33942,1.8427020849,37145,3508,526,2.8630868144,26831,2.0468388245,7203,458,110,8.9024749718,7111,1.0724598041,2015,340
114,2023-2024,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,Total établissement,,88565,15409,4411,7.1399747047,69991,2.8929503436,57930,5329,1349,4.3674343317,39867,3.5440327631,30635,4053,243,12.382777506,30124,2.0312884522,10080,3062
115,2023-2024,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,Total établissement,,87557,14294,4712,8.4669441208,72225,3.2119137187,57308,5407,1585,5.2003495246,42138,4.1120618958,30249,5812,1163,14.655644677,30087,1.9512215963,8887,3127
116,2023-2024,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,Total établissement,,27061,3907,2122,12.310995323,20687,3.0291607585,15813,1074,649,7.2437609351,9521,4.9291415759,11248,3503,520,19.434766428,11166,1.4090893486,2833,1473
117,2023-2024,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,Total établissement,,28774,0,648,5.0170163747,25140,1.938492376,18341,0,258,4.2563581442,15051,2.4495906695,10433,128,1,6.3542379416,10089,1.1760243004,0,390
118,2023-2024,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,Total établissement,,62436,5298,2968,11.063632408,53664,2.5150996168,41684,1626,835,5.8391073047,33177,2.8937629733,20752,5478,2412,21.55799943,20487,1.9018856673,3672,2133
119,2023-2024,5,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,Total établissement,,7291,2074,183,8.6258531066,7071,1.4619626723,4566,924,149,3.9201141894,4349,1.7014752434,2725,575,42,16.510771967,2722,1.0792881052,1150,34
120,2023-2024,5,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,33658,6510,1866,10.698627642,28821,2.526205053,12009,811,201,4.1080525254,7839,3.0835076399,21649,3251,801,14.354510896,20982,2.3179934918,5699,1665
121,2023-2024,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,30105,4778,3193,10.798154515,25817,2.1844706653,18656,1321,1150,4.7757129818,14402,2.8854501304,11449,3791,654,20.611646456,11415,1.3000636346,3457,2043
122,2023-2024,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,39266,7669,3964,12.028721434,30790,3.0226517719,23127,2047,1435,5.6581269968,14734,4.2232109218,16139,5166,1510,21.157709448,16056,1.9209428459,5622,2529
123,2023-2024,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,52676,8522,4078,10.485827923,40379,3.1522921637,37125,2953,1685,5.8891073027,24870,4.1850433811,15551,5406,1443,21.459607939,15509,1.496187787,5569,2393
124,2023-2024,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,38533,7361,4326,12.518902636,32801,2.651550427,25531,2497,1592,6.1152881247,19840,3.2752640009,13002,4906,1765,25.093174448,12961,1.6968033159,4864,2734
125,2023-2024,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,Total établissement,,58301,7805,3177,9.6407584537,43131,3.3131828422,43404,3833,1400,4.885732869,28574,3.2893748493,14897,4552,2164,23.495033172,14557,3.3599156572,3972,1777
126,2023-2024,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,Total établissement,,40887,4872,2171,6.061888878,34723,2.7381510254,32955,2748,1518,4.735109459,26871,3.0253053064,7932,853,128,11.574245882,7852,1.7554558287,2124,653
127,2023-2024,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,Total établissement,,36894,4353,1977,6.0079557576,29479,2.6087474511,29052,2546,1277,3.8131168059,21813,2.7406148856,7842,1319,429,14.13910358,7666,2.2335290388,1807,700
128,2023-2024,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC DES ÎLES,Total établissement,,6517,881,183,4.2317594582,5824,1.6224240213,5294,566,112,3.1153713323,4615,1.7193203924,1223,61,0,9.0642686472,1209,1.2525507766,315,71
129,2023-2024,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,Total établissement,,31289,5330,1310,5.5161271089,27879,1.8934057594,25090,3237,892,3.4446006709,21756,2.0401307047,6199,1109,267,13.900479154,6123,1.3720685212,2093,418
130,2023-2024,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,Total établissement,,87237,14142,3790,5.5808807138,76135,1.6941706034,67627,7041,1973,3.2267203065,56547,1.9947009125,19610,3274,423,13.699432772,19588,0.8265941591,7101,1817
131,2023-2024,5,13,Laval,SANTÉ QUÉBEC LAVAL,Total établissement,,34327,6702,2163,9.1101498496,26711,2.7297238029,22079,2156,503,5.0999458133,14489,3.4664327152,12248,2403,238,16.339190911,12222,1.8563662976,4546,1660
132,2023-2024,5,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,Total établissement,,54120,9789,3364,10.26638892,38798,4.0665857418,35545,3256,1787,6.2711077273,20331,5.1712841774,18575,5337,604,17.911733199,18467,2.8503825743,6533,1577
133,2023-2024,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,Total établissement,,71330,12561,4865,11.473569731,54017,3.9480181651,46388,4697,1486,6.473153785,29314,4.9715311891,24942,7825,2126,20.773517405,24703,2.7334587679,7864,3379
134,2023-2024,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-CENTRE,Total établissement,,51060,8942,3443,9.5189694368,33998,4.0046971554,35125,3306,1238,5.5628428865,18151,4.710403406,15935,4248,945,18.239329969,15847,3.196388065,5636,2205
135,2023-2024,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-EST,Total établissement,,52708,10261,2874,10.103059282,40928,3.8170607191,30194,3670,1060,5.4782867089,18660,4.4726527331,22514,5210,1244,16.30543927,22268,3.2676918049,6591,1814
136,2023-2024,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,Total établissement,,37068,6982,2117,13.179758792,29569,2.6432023215,25290,2536,922,6.4961124072,17821,3.4477098959,11778,4718,2117,27.531042292,11748,1.422813363,4446,1195
137,2024-2025,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,Total établissement,,59938,10304,2356,4.6848754963,51667,2.0629489487,46122,5343,1455,3.3481636927,38067,2.2693680368,13816,782,71,9.1472250772,13600,1.4851728145,4961,901
138,2024-2025,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,Total établissement,,76151,12526,3593,6.2754372015,64730,2.9210158436,52678,5561,1354,4.1221226129,41657,3.3169398234,23473,2088,133,11.107896022,23073,2.2061974313,6965,2239
139,2024-2025,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,Total établissement,,98271,17557,7634,8.7945447199,82886,2.1416680407,57422,5295,2403,4.4381106351,42298,2.862672979,40849,7767,1147,14.91844391,40588,1.3902866748,12262,5231
140,2024-2025,5,03,Capitale-Nationale,SANTÉ QUÉBEC - INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,Total établissement,,12241,4110,233,7.9178381623,11502,2.0238178384,6382,1448,123,4.085919165,5664,2.5680673258,5859,601,0,12.091811031,5838,1.4957895588,2662,110
141,2024-2025,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,Total établissement,,52235,6456,1029,3.7897084224,39870,1.8858994162,44318,4235,651,2.9525404777,32087,2.0783011292,7917,428,65,8.4760301321,7783,1.0926842334,2221,378
142,2024-2025,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,Total établissement,,102259,18327,5191,7.0347404086,80984,3.1264078913,66527,6612,1536,4.7185824511,45903,3.8881864112,35732,3479,156,11.347038641,35081,2.1296313056,11715,3655
143,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,Total établissement,,98310,16420,5024,8.7304712898,79809,3.8072008518,64887,6186,1802,6.0008360774,46658,4.9087344733,33423,5562,780,14.029751427,33151,2.2568598149,10234,3222
144,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,Total établissement,,31676,4626,2626,11.939545748,23164,3.0026239351,18904,1344,883,7.3197843049,10484,4.8732092819,12772,3834,423,18.777313546,12680,1.4559980065,3282,1743
145,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,Total établissement,,30635,1,741,4.2952475201,27635,1.3749516113,19822,0,270,3.4586247323,17019,1.7095930365,10813,73,3,5.8289141157,10616,0.8384724839,1,471
146,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,Total établissement,,69817,6437,3310,11.226140291,60085,2.4481723161,45900,1810,884,5.7616206306,36438,2.8790880476,23917,6351,2951,21.713302242,23647,1.7841681115,4627,2426
147,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,Total établissement,,8050,2237,183,7.3830962733,7819,1.5861015901,5319,1126,164,3.6403318293,5088,1.8369380023,2731,460,29,14.672647382,2731,1.1187798527,1111,19
148,2024-2025,5,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,39204,7251,2053,10.922029066,33465,2.6665130817,13552,824,197,3.8294565378,8532,3.1028064281,25652,4125,1247,14.669048515,24933,2.5172147689,6427,1856
149,2024-2025,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,33746,5352,3359,10.013795997,28433,2.3428346659,21554,1493,1286,5.2713454837,16285,3.1612241156,12192,3293,397,18.397882149,12148,1.2457427834,3859,2073
150,2024-2025,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,45707,8918,4324,11.987632438,33688,3.3045280136,26998,2340,1589,5.3058061502,15125,4.7296614141,18709,6315,1865,21.629833844,18563,2.1433394836,6578,2735
151,2024-2025,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,59594,9835,4345,10.21916477,44436,3.4279587434,41721,3282,1702,5.9673267792,26629,4.6476713775,17873,5992,1147,20.144243536,17807,1.6039722363,6553,2643
152,2024-2025,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,44981,8686,4899,11.150911212,37955,2.9589595427,29066,2760,1831,6.2370498081,22099,3.7517572188,15915,4701,1044,20.125230757,15856,1.8540127817,5926,3068
153,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,Total établissement,,66199,9440,3834,9.2810843735,49850,4.0468947676,48628,4379,1620,5.4101250308,32885,3.9061915936,17571,4914,1448,19.994021083,16965,4.3196341651,5061,2214
154,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,Total établissement,,48291,5910,2581,6.1620992237,40510,3.1272812954,39183,3299,1846,5.0076418628,31513,3.4583851109,9108,952,109,11.128623463,8997,1.9675531041,2611,735
155,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,Total établissement,,42487,5170,2316,6.3004640504,33570,3.194036946,33820,3074,1393,4.5215636704,25118,3.3920934744,8667,1235,367,13.242013705,8452,2.6054444379,2096,923
156,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC DES ÎLES,Total établissement,,7160,1068,216,4.9298503259,6161,2.1548020704,5795,710,106,3.6112831943,4814,2.2856503601,1365,127,19,10.52772324,1347,1.687167574,358,110
157,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,Total établissement,,36230,6271,1411,4.9562301806,31750,2.0804098863,29134,3953,916,3.5979161804,24761,2.2506811675,7096,667,75,10.533050936,6989,1.4771637573,2318,495
158,2024-2025,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,Total établissement,,98561,16571,4154,6.155896433,85214,2.0433559789,77005,8561,2105,3.5776579479,63697,2.4078510064,21556,4020,1056,15.36619772,21517,0.9643375393,8010,2049
159,2024-2025,5,13,Laval,SANTÉ QUÉBEC LAVAL,Total établissement,,37541,7288,2505,10.247900296,29188,3.7129398307,23460,2268,529,6.4195761817,15170,4.8166250824,14081,3058,213,16.62617483,14018,2.5185536651,5020,1976
160,2024-2025,5,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,Total établissement,,61158,11344,3947,9.873167824,45283,3.6256658557,40076,3678,2015,5.8431311065,24305,4.5882508172,21082,5861,543,17.534099021,20978,2.5104200035,7666,1932
161,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,Total établissement,,81912,14778,5416,11.627663478,62849,3.7908348582,53182,5419,1726,6.2627648609,34342,4.7713218184,28730,9020,2827,21.558608075,28507,2.6096553868,9359,3690
162,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-CENTRE,Total établissement,,55551,10309,4063,10.895954658,35794,4.7964554814,38378,4104,1433,6.233465737,18678,5.8317724209,17173,5934,1465,21.315625061,17116,3.6666558905,6205,2630
163,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-EST,Total établissement,,57367,11794,3318,10.700978907,43634,4.4432590475,31568,4121,1106,5.8780789794,18113,5.2864470423,25799,5902,1413,16.602343491,25521,3.8448238705,7673,2212
164,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,Total établissement,,40803,7422,2641,12.347262742,32720,2.5142367648,25929,2262,1123,5.9546436744,18151,3.4780755422,14874,4952,2131,23.491152739,14569,1.3134242417,5160,1518
165,2025-2026,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,Total établissement,,55434,10679,2264,4.8078133155,47671,2.1383941728,41769,5684,1331,3.4162867531,34261,2.3407889194,13665,681,33,9.0612105338,13410,1.6212989891,4995,933
166,2025-2026,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,Total établissement,,72502,12492,3703,6.3070417253,61223,2.795132825,50067,5825,1608,4.2007891814,39182,3.1162469019,22435,1858,78,11.007453854,22041,2.2242924928,6667,2095
167,2025-2026,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,Total établissement,,95609,17787,7496,8.5223205248,80727,2.0390422693,55436,5360,2350,4.4031611027,40817,2.7175990464,40173,6266,834,14.20647958,39910,1.3450645202,12427,5146
168,2025-2026,5,03,Capitale-Nationale,SANTÉ QUÉBEC - INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,Total établissement,,12268,4230,250,7.3802890537,11568,1.8264705317,6515,1547,132,3.7462863477,5825,2.287477587,5753,464,0,11.495624988,5743,1.3588811016,2683,118
169,2025-2026,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,Total établissement,,50021,6897,1048,3.6648420885,38149,1.8376930442,42839,4768,686,2.900885486,31077,2.0104691394,7182,266,34,8.2216698382,7072,1.0784505798,2129,362
170,2025-2026,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,Total établissement,,97260,17468,5025,6.6470009939,75777,2.8229702688,61970,6129,1534,4.2650454073,41273,3.4458420827,35290,2874,103,10.829766301,34504,2.0779033671,11339,3491
171,2025-2026,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,Total établissement,,96110,17039,5081,8.0589013544,78480,3.2780697984,61397,6485,1792,5.3276657745,44054,4.2513332249,34713,4834,675,12.889646922,34426,2.0326115113,10554,3289
172,2025-2026,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,Total établissement,,30754,4917,2788,11.487877846,23298,2.931482793,18029,1324,895,7.0161291068,10651,4.716308693,12725,3364,315,17.823528771,12647,1.4283452378,3593,1893
173,2025-2026,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,Total établissement,,27172,0,742,4.5039754874,24243,1.4140286199,17157,0,268,3.6460119129,14379,1.8170778759,10015,84,1,5.9737788872,9864,0.8264936188,0,474
174,2025-2026,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,Total établissement,,67872,6519,3423,10.957718446,59221,2.2298887125,44206,1984,938,5.4950879468,35807,2.6546075566,23666,6248,2828,21.161430263,23414,1.5803667322,4535,2485
175,2025-2026,5,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,Total établissement,,8656,2445,209,8.0599524415,8243,1.5762527801,5788,1237,182,3.6304161867,5376,1.7883419105,2868,716,52,16.999337324,2867,1.1785579196,1208,27
176,2025-2026,5,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,37934,7342,1986,10.018824969,33067,2.4111534914,13965,989,236,3.7494560807,9546,2.7872271981,23969,3384,940,13.671532072,23521,2.2585239431,6353,1750
177,2025-2026,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,33373,5280,3116,9.257465824,28594,2.0259773806,21731,1608,1071,4.7319490462,16996,2.6388016135,11642,2585,337,17.704812079,11598,1.1279293844,3672,2045
178,2025-2026,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,44599,8770,4774,11.461464912,32383,3.2266878712,25043,2149,1574,5.0489525793,12960,4.680104531,19556,6140,1092,19.673192584,19423,2.2568953617,6621,3200
179,2025-2026,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,58168,9932,4316,10.185914454,43819,3.0937995251,40094,3223,1659,5.4836059981,25810,4.1373860046,18074,6137,1264,20.617161284,18009,1.5981602871,6709,2657
180,2025-2026,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,Total établissement,,42715,8520,4645,12.681717755,36317,3.0219318776,27480,2695,1683,6.1845858604,21157,3.8074846387,15235,4783,1834,24.400863436,15160,1.9256297823,5825,2962
181,2025-2026,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,Total établissement,,66517,9813,3514,9.879377561,48692,4.1948548073,48454,4457,1350,5.4476601347,31342,4.0112249449,18063,5429,1994,21.76746017,17350,4.5265739513,5356,2164
182,2025-2026,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,Total établissement,,44237,6106,2358,5.6848327255,37349,2.7453166231,35670,3640,1719,4.4380126312,28903,3.0138588939,8567,744,38,10.876156732,8446,1.8263399176,2466,639
183,2025-2026,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,Total établissement,,39183,4926,2224,7.0609630168,32308,2.9283822462,30341,2826,1355,5.0413560675,23689,3.1124705442,8842,1496,407,13.991170487,8619,2.4224224259,2100,869
184,2025-2026,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC DES ÎLES,Total établissement,,6354,1045,204,5.3011760308,5368,1.7860676954,5057,679,102,3.2798869554,4081,1.8993429579,1297,207,52,13.182177461,1287,1.4268786152,366,102
185,2025-2026,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,Total établissement,,33905,6368,1365,5.0872462354,29820,2.0618078843,27076,4062,950,3.482483493,23087,2.2135117767,6829,794,126,11.449899042,6733,1.5416255343,2306,415
